feature,importance_mean,importance_std
hold_4824_foot,2.2913236190613694e-05,3.500054641996295e-05
hold_1209_start,2.269085770418844e-05,2.472678891860917e-05
hold_1260_foot,2.233887346676511e-05,4.467774693353022e-05
hold_1194_start,2.2172244943519105e-05,0.00011940119316500503
hold_1194_hand,2.035429303028913e-05,8.872230638578611e-05
hold_1364_finish,2.002303506516423e-05,1.6348739670502558e-05
hold_1163_foot,1.966981529726297e-05,0.00045432785217681536
hold_4756_finish,1.966337526733142e-05,1.6055078675093615e-05
hold_1351_hand,1.9502003267701794e-05,1.7487563148668652e-05
hold_1152_foot,1.8556913868894577e-05,0.0002088186024295073
hold_1223_foot,1.8548603856771707e-05,1.3911452892578779e-05
hold_1297_foot,1.7878232980783616e-05,1.994763762053976e-05
hold_1120_foot,1.7102428281789983e-05,5.7997156059720445e-05
hold_1172_foot,1.6622963830426052e-05,1.3572593132428126e-05
hold_1380_hand,1.6390380810715756e-05,2.5036720244752205e-05
hold_1138_start,1.5557772699148488e-05,5.55523601189114e-05
hold_1507_start,1.5334497293295613e-05,2.342383153020753e-05
hold_1118_foot,1.5168061163817193e-05,7.10554303420993e-06
hold_1525_start,1.4804784852784359e-05,1.8132084320503523e-05
hold_1224_start,1.47995957999969e-05,1.9028051742655785e-05
hold_1269_start,1.4215570080189366e-05,1.1606964366413098e-05
hold_1243_start,1.4134352167438636e-05,1.8172738500914994e-05
hold_1116_start,1.3695265574864556e-05,0.0001365076324984518
